title,author,rating,ratings,score,cuntry ,published,image sm,image,link,AuthorLink,genre
Під тягарем хреста,Vasyl Stus, 4.71,7.00,38,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1424046448i/24944641._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1424046448i/24944641._SY175_.jpg,https://goodreads.com/book/show/24944641,https://www.goodreads.com/author/show/7075202.Vasyl_Stus,ua
Цепелін до Києва,Ігор Сілівра, 3.73,44.00,37,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1573388498i/19335704._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1573388498i/19335704._SX150_.jpg,https://goodreads.com/book/show/19335704,https://www.goodreads.com/author/show/7525581._,ua
Сонце серед ночі. Пригоди в Павутинії,Vsevolod Nestayko, 4.72,82.00,37,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1422222601i/24687904._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1422222601i/24687904._SX150_.jpg,https://goodreads.com/book/show/24687904,https://www.goodreads.com/author/show/5156729.Vsevolod_Nestayko,ua
Між двох сил,Volodymyr Vynnychenko, 4.67,6.00,37,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1493981347i/35067135._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1493981347i/35067135._SY175_.jpg,https://goodreads.com/book/show/35067135,https://www.goodreads.com/author/show/4803227.Volodymyr_Vynnychenko,ua
Киевские ведьмы. Принцесса Греза,Lada Luzina, 3.82,28.00,36,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1425995860i/25113457._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1425995860i/25113457._SX150_.jpg,https://goodreads.com/book/show/25113457,https://www.goodreads.com/author/show/5553701.Lada_Luzina,ua
Старосветские помещики,Nikolai Gogol, 3.84,419.00,36,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1351638161i/16052651._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1351638161i/16052651._SY175_.jpg,https://goodreads.com/book/show/16052651,https://www.goodreads.com/author/show/232932.Nikolai_Gogol,ua
Чотири шаблі,Юрій Яновський, 3.11,18.00,36,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1415702859i/23527390._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1415702859i/23527390._SY175_.jpg,https://goodreads.com/book/show/23527390,https://www.goodreads.com/author/show/6449197._,ua
Гарбузовий рік,Kateryna Babkina, 4.23,30.00,35,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1419406404i/24046334._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1419406404i/24046334._SX150_.jpg,https://goodreads.com/book/show/24046334,https://www.goodreads.com/author/show/8182679.Kateryna_Babkina,ua
Ніч на полонині,Oleksandr Oles, 5.00,1.00,35,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/nophoto/book/111x148._SX50_.png,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/nophoto/book/111x148._SX150_.jpg,https://goodreads.com/book/show/24808564,https://www.goodreads.com/author/show/13445048.Oleksandr_Oles,ua
Розстріляне відродження: Антологія 1917—1933: Поезія—проза—драма—есей,Юрій Лавріненко, 4.69,16.00,35,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387381047i/19545486._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387381047i/19545486._SY175_.jpg,https://goodreads.com/book/show/19545486,https://www.goodreads.com/author/show/7578024._,ua
Гірчиця: наївні поезії,Kateryna Babkina, 3.43,14.00,34,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1345305342i/15834853._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1345305342i/15834853._SX150_.jpg,https://goodreads.com/book/show/15834853,https://www.goodreads.com/author/show/8182679.Kateryna_Babkina,ua
I'm One of the Heavenly Hundred,Marko Rudnevych, 3.93,28.00,34,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1422564751i/24750899._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1422564751i/24750899._SY175_.jpg,https://goodreads.com/book/show/24750899-i-m-one-of-the-heavenly-hundred,https://www.goodreads.com/author/show/13403176.Marko_Rudnevych,ua
Смерть,Борис Антоненко-Давидович, 4.53,17.00,34,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1491739726i/19501615._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1491739726i/19501615._SX150_.jpg,https://goodreads.com/book/show/19501615,https://www.goodreads.com/author/show/7279425._,ua
Лілу після тебе,Kateryna Babkina, 3.28,32.00,33,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1383549488i/18751616._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1383549488i/18751616._SX150_.jpg,https://goodreads.com/book/show/18751616,https://www.goodreads.com/author/show/8182679.Kateryna_Babkina,ua
Котилася торба,Vasyl Makhno, 4.25,4.00,33,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1482834268i/33615095._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1482834268i/33615095._SY175_.jpg,https://goodreads.com/book/show/33615095,https://www.goodreads.com/author/show/13783736.Vasyl_Makhno,ua
Свято неділі,Валерій Шевчук, 4.25,4.00,32,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1418161918i/23733718._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1418161918i/23733718._SX150_.jpg,https://goodreads.com/book/show/23733718,https://www.goodreads.com/author/show/5820760._,ua
